id,name,cuisine,mealType,servings,difficulty,totalTimeMinutes,ingredientsCount,stepsCount,calories,protein,carbs,fat,fiber,equipment,dietTags,variantGroup,variantType
"gen-pabda-macher-jhol","Pabda Macher Jhol","Bengali","lunch","3","medium","45","11","8","320","38","8","15","2","stovetop","high-protein;dairy-free","",""
"gen-chholar-dal","Chholar Dal","Bengali","lunch","4","easy","50","10","8","380","14","45","12","8","stovetop","vegetarian;dairy-free","",""
"gen-lau-bhaja","Lau Bhaja","Bengali","snack","3","easy","20","9","8","245","5","15","18","2","stovetop","vegetarian;dairy-free","",""
"gen-kosha-mangsho","Kosha Mangsho","Bengali","lunch","4","hard","90","11","8","520","48","12","28","1","stovetop","high-protein","",""
"gen-phirni","Phirni","Bengali","snack","4","medium","35","8","8","385","10","58","12","2","stovetop","vegetarian","",""
"gen-buff-momo","Buff Momo","Nepali","snack","3","medium","45","10","7","320","18","35","12","1","stovetop","","",""
"gen-roti","Roti","Nepali","lunch","4","easy","20","4","7","140","4","28","2","4","stovetop","vegetarian;vegan","",""
"gen-haleem","Haleem","Hyderabadi","lunch","4","hard","120","11","8","480","32","48","18","6","stovetop","high-protein","",""
"gen-double-ka-meetha","Double Ka Meetha","Hyderabadi","snack","4","medium","30","10","7","420","8","52","20","1","stovetop","vegetarian","",""
"gen-lukhmi","Lukhmi","Hyderabadi","snack","3","medium","45","10","7","380","20","36","16","1","stovetop","high-protein","",""
"gen-shami-kebab","Shami Kebab","Hyderabadi","snack","3","medium","50","10","7","340","28","18","18","3","stovetop","high-protein","",""
"gen-seekh-kebab","Seekh Kebab","Hyderabadi","snack","3","medium","40","10","7","380","32","8","26","1","stovetop","high-protein","",""
"gen-galauti-kebab","Galauti Kebab","Hyderabadi","snack","3","medium","45","11","7","320","30","6","20","0","stovetop","high-protein","",""
"gen-qubani-ka-meetha","Qubani Ka Meetha","Hyderabadi","snack","4","easy","20","8","7","280","5","42","12","3","stovetop","vegetarian","",""
"gen-karachi-haleem","Karachi Haleem","Hyderabadi","lunch","4","hard","120","14","9","520","36","52","20","8","stovetop","high-protein","",""
"gen-dahi-ke-kebab","Dahi Ke Kebab","Hyderabadi","snack","4","medium","45","10","6","245","8","28","11","2","stovetop","vegetarian","",""
"gen-pathar-ka-gosht","Pathar Ka Gosht","Hyderabadi","lunch","4","hard","90","12","8","385","38","12","21","2","stovetop","high-protein","",""
"gen-dum-pukht-murgh","Dum Pukht Murgh","Hyderabadi","lunch","4","hard","75","11","8","425","42","14","23","1","stovetop","high-protein","",""
"gen-baghare-baingan","Baghare Baingan","Hyderabadi","lunch","4","medium","50","11","8","210","7","18","13","5","oven;stovetop","vegetarian;vegan","",""
"gen-mirchi-ka-salan","Mirchi Ka Salan","Hyderabadi","lunch","4","medium","40","11","8","185","6","16","11","4","oven;stovetop","vegetarian;vegan","",""
"gen-biryani-shorba","Biryani Shorba","Hyderabadi","lunch","4","medium","55","11","8","520","35","65","9","1","stovetop","high-protein","",""
"gen-falooda","Falooda","Hyderabadi","snack","4","easy","20","8","8","295","6","52","7","2","stovetop","vegetarian","",""
"gen-khubani-paka","Khubani Paka","Hyderabadi","snack","4","easy","30","8","8","350","7","58","12","4","oven;stovetop","vegetarian;vegan","",""
"gen-bobbat","Bobbat","Hyderabadi","snack","4","medium","45","9","8","385","7","62","14","3","oven;stovetop","vegetarian;vegan","",""
"gen-aloo-ka-salan","Aloo Ka Salan","Hyderabadi","lunch","4","medium","50","12","8","280","8","32","14","5","oven;stovetop","vegetarian;vegan","",""
"gen-sticky-rice","Sticky Rice","Laotian","lunch","4","easy","120","2","8","206","4","45","1","1","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-papaya-salad","Papaya Salad","Laotian","lunch","2","easy","15","9","6","132","5","22","4","5","stovetop","vegetarian;gluten-free;dairy-free","",""
"gen-khao-poon","Khao Poon","Laotian","breakfast","2","medium","45","9","8","298","18","38","6","2","stovetop","dairy-free","",""
"gen-sai-oua","Sai Oua","Laotian","lunch","2","hard","120","10","6","412","28","3","32","0","stovetop","high-protein","",""
"gen-nam-khao","Nam Khao","Laotian","snack","3","easy","20","9","7","245","16","14","14","1","stovetop","","",""
"gen-tam-som","Tam Som","Laotian","lunch","2","easy","10","9","7","128","6","18","4","5","stovetop","vegetarian;gluten-free;dairy-free","",""
"gen-ping-gai","Ping Gai","Laotian","lunch","2","medium","60","8","8","485","52","1","28","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-kaeng-om","Kaeng Om","Laotian","lunch","3","medium","45","10","7","315","32","4","18","1","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-mok-pa","Mok Pa","Laotian","lunch","2","hard","75","9","9","268","28","4","15","1","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-or-lam","Or Lam","Laotian","lunch","3","medium","50","9","8","328","24","12","22","3","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-khao-jee","Khao Jee","Laotian","breakfast","2","easy","15","7","5","420","18","35","22","2","stovetop","","",""
"gen-luang-prabang-sausage","Luang Prabang Sausage","Laotian","lunch","4","medium","120","9","6","380","32","18","20","1","stovetop","high-protein","",""
"gen-tam-maak-hoong","Tam Maak Hoong","Laotian","lunch","3","easy","10","9","5","95","4","16","3","3","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-khao-kha-moo","Khao Kha Moo","Laotian","breakfast","4","medium","120","9","6","520","45","42","16","1","stovetop","high-protein;gluten-free","",""
"gen-jaew-bong","Jaew Bong","Laotian","lunch","4","easy","15","9","5","320","28","18","15","1","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-nam-pla-dip","Nam Pla Dip","Laotian","snack","2","easy","5","7","4","80","1","6","1","0","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-khao-lam","Khao Lam","Laotian","snack","4","medium","120","7","6","280","4","48","6","1","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-pad-thai-lao","Pad Thai Lao","Laotian","lunch","3","medium","20","11","7","410","24","48","12","2","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-miang-kham","Miang Kham","Laotian","snack","4","easy","15","10","5","180","6","14","12","2","oven;stovetop","gluten-free;dairy-free","",""
"gen-kaeng-lueang","Kaeng Lueang","Laotian","lunch","4","medium","45","11","7","350","38","28","9","2","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-shan-noodles","Shan Noodles","Burmese","lunch","2","medium","35","10","7","520","28","52","18","2","stovetop","high-protein","",""
"gen-mohinga","Mohinga","Burmese","breakfast","3","medium","40","12","7","380","22","45","12","1","stovetop","high-protein","",""
"gen-laphet-thoke","Laphet Thoke","Burmese","lunch","2","easy","20","10","6","240","9","18","15","4","stovetop","vegetarian","",""
"gen-ohn-no-khao-swe","Ohn No Khao Swe","Burmese","lunch","2","medium","45","12","7","510","32","48","18","2","stovetop","high-protein","",""
"gen-curry-puff","Curry Puff","Burmese","snack","4","medium","50","10","7","420","11","38","24","1","stovetop","","",""
"gen-samusa","Samusa","Burmese","snack","3","medium","55","10","7","380","7","44","19","3","stovetop","vegetarian","",""
"gen-tea-leaf-salad","Tea Leaf Salad","Burmese","lunch","2","easy","15","11","7","220","8","15","14","3","stovetop","vegetarian","",""
"gen-mandalay-shan-noodles","Mandalay Shan Noodles","Burmese","lunch","2","medium","40","11","7","550","30","48","22","2","stovetop","high-protein","",""
"gen-ngapi-kyaw","Ngapi Kyaw","Burmese","snack","2","easy","20","9","7","180","8","6","14","0","stovetop","","",""
"gen-burmese-fish-curry","Burmese Fish Curry","Burmese","dinner","3","medium","50","12","7","380","38","22","14","2","stovetop","high-protein","",""
"gen-chicken-coconut-curry","Chicken Coconut Curry","Burmese","dinner","4","medium","45","10","8","380","32","18","20","2","stovetop","high-protein","",""
"gen-beef-curry","Beef Curry","Burmese","dinner","4","medium","60","10","8","420","38","15","22","2","stovetop","high-protein","",""
"gen-sago-pudding","Sago Pudding","Burmese","snack","4","easy","30","6","7","280","1","52","8","0","stovetop","vegetarian;vegan;dairy-free","",""
"gen-mont-lin-ma-yar","Mont Lin Ma Yar","Burmese","breakfast","3","medium","45","8","8","420","4","68","14","1","stovetop","vegetarian;vegan;dairy-free","",""
"gen-jaggery-pancake","Jaggery Pancake","Burmese","breakfast","3","easy","25","8","7","390","6","62","13","1","stovetop","vegetarian","",""
"gen-burmese-tofu","Burmese Tofu","Burmese","lunch","3","medium","50","9","8","240","8","28","10","5","stovetop","vegetarian;vegan;dairy-free;gluten-free;high-protein","",""
"gen-fried-tofu","Fried Tofu","Burmese","snack","3","easy","20","7","7","280","10","12","22","2","stovetop","vegetarian;vegan;dairy-free;gluten-free;high-protein","",""
"gen-spring-roll","Spring Roll","Burmese","snack","4","medium","35","9","8","320","12","22","20","2","stovetop","","",""
"gen-shan-rice","Shan Rice","Burmese","lunch","4","medium","40","9","8","350","14","40","14","1","stovetop","","",""
"gen-burmese-sticky-rice","Burmese Sticky Rice","Burmese","dinner","4","easy","30","6","8","320","5","56","8","0","stovetop","vegetarian;vegan;dairy-free","",""
"gen-num-pang","Num Pang","Cambodian","snack","2","easy","15","7","5","320","9","42","14","3","stovetop","vegetarian","",""
"gen-fried-tarantula","Fried Tarantula","Cambodian","snack","2","hard","20","7","7","180","18","1","11","0","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-grilled-fish-amok","Grilled Fish Amok","Cambodian","dinner","3","medium","35","8","7","420","35","28","18","1","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-skewered-meat-satay","Skewered Meat Satay","Cambodian","snack","4","medium","30","9","5","380","32","18","22","2","oven;stovetop","high-protein;gluten-free","",""
"gen-khao-samlor","Khao Samlor","Cambodian","breakfast","2","easy","20","8","6","310","15","38","8","1","stovetop","gluten-free;dairy-free","",""
"gen-fish-paste-prahok","Fish Paste Prahok","Cambodian","snack","4","hard","45","8","6","80","12","5","2","2","stovetop","gluten-free;dairy-free","",""
"gen-spring-rolls-niem-pang","Spring Rolls Niem Pang","Cambodian","snack","3","medium","25","9","6","240","16","28","6","2","stovetop","gluten-free;dairy-free","",""
"gen-beef-thinly-sliced-stir-fry","Beef Thinly Sliced Stir-Fry","Cambodian","dinner","3","medium","25","9","7","480","38","42","15","2","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-samlor-somlar-mechu","Samlor Somlar Mechu","Cambodian","lunch","4","medium","35","10","7","220","22","12","8","1","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-num-banh-chok-with-curry","Num Banh Chok with Curry","Cambodian","breakfast","3","medium","40","10","7","350","14","46","12","2","stovetop","gluten-free;dairy-free","",""
"gen-faluda","Faluda","Burmese","snack","2","easy","20","8","7","320","4","52","11","1","stovetop","vegetarian","",""
"gen-nom-banh-chok","Nom Banh Chok","Cambodian","breakfast","2","medium","35","10","8","385","22","38","16","2","stovetop","dairy-free;high-protein","",""
"gen-samlor-machu-teuk","Samlor Machu Teuk","Cambodian","lunch","3","easy","25","10","8","95","2","22","1","3","stovetop","vegetarian;vegan;dairy-free;gluten-free","",""
"gen-samlor-korkor","Samlor Korkor","Cambodian","lunch","3","medium","30","10","8","130","3","18","5","4","stovetop","vegetarian;vegan;dairy-free","",""
"gen-amok","Amok","Cambodian","lunch","2","hard","45","10","8","280","26","6","17","0","stovetop","dairy-free;gluten-free;high-protein","",""
"gen-lok-lak","Lok Lak","Cambodian","lunch","2","medium","25","11","8","310","32","8","16","1","stovetop","dairy-free;gluten-free;high-protein","",""
"gen-cha-ore-sach-ko","Cha Oreу Sach Ko","Cambodian","lunch","3","easy","20","10","8","140","4","8","10","2","stovetop","vegetarian;vegan;dairy-free","",""
"gen-samlor-skor","Samlor Skor","Cambodian","lunch","3","medium","35","11","8","180","18","14","5","2","stovetop","dairy-free","",""
"gen-kuy-teav","Kuy Teav","Cambodian","breakfast","2","medium","40","10","10","340","28","38","8","1","stovetop","dairy-free;high-protein","",""
"gen-banh-mi-cambodian","Banh Mi Cambodian","Cambodian","breakfast","2","easy","20","10","8","410","16","42","19","2","stovetop","","",""
"gen-braised-duck-dessert","Braised Duck Dessert","Cambodian","dinner","4","medium","120","10","8","520","42","18","28","1","stovetop","dairy-free;high-protein","",""
"gen-fried-crickets-meang-meuk","Fried Crickets Meang Meuk","Cambodian","snack","2","easy","15","7","6","180","18","2","11","0","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-chicken-rice","Chicken Rice","Hainanese","lunch","4","medium","45","10","8","480","38","48","12","1","stovetop","dairy-free;high-protein","",""
"gen-roti-prata","Roti Prata","Indian","breakfast","4","medium","60","7","8","320","6","42","15","2","stovetop","vegetarian","",""
"gen-fish-head-curry","Fish Head Curry","Indian","lunch","4","medium","50","10","8","260","28","6","13","1","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-chilli-crab","Chilli Crab","Chinese","dinner","2","medium","30","10","8","320","35","8","15","1","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-prawn-mee","Prawn Mee","Chinese","lunch","3","medium","35","10","8","420","32","48","10","2","stovetop","dairy-free;high-protein","",""
"gen-kaya-toast","Kaya Toast","Peranakan","breakfast","2","easy","10","7","8","380","10","42","18","1","stovetop","vegetarian","",""
"gen-lor-mee","Lor Mee","Chinese","lunch","4","medium","40","10","8","450","18","58","14","3","stovetop","vegetarian;dairy-free","",""
"gen-teh-tarik","Teh Tarik","Indian","breakfast","2","easy","10","5","8","220","4","28","10","0","stovetop","vegetarian","",""
"gen-pibil-de-pollo","Pibil de Pollo","Yucatecan","lunch","4","medium","120","10","6","385","42","8","19","1","oven;stovetop","high-protein;gluten-free;dairy-free","",""
"gen-xec","Xec","Yucatecan","snack","2","easy","15","7","6","95","2","18","2","3","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-ceviche-yucateco","Ceviche Yucateco","Yucatecan","lunch","4","medium","120","10","6","220","28","12","6","2","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-sikil-pak","Sikil Pak","Yucatecan","snack","4","easy","30","8","6","240","9","14","17","4","oven;stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
"gen-queso-relleno","Queso Relleno","Yucatecan","lunch","4","hard","90","10","7","520","35","18","35","1","stovetop","high-protein","",""
"gen-tzatziki-de-tibur-n","Tzatziki de Tiburón","Yucatecan","lunch","3","medium","45","10","6","310","38","8","13","1","stovetop","high-protein;gluten-free","",""
"gen-mole-negro-oaxaque-o","Mole Negro Oaxaqueño","Oaxacan","lunch","6","hard","120","11","8","450","38","32","18","4","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-tlayudas","Tlayudas","Oaxacan","lunch","4","medium","45","10","6","380","14","45","16","7","stovetop","vegetarian;gluten-free","",""
"gen-chapulines","Chapulines","Oaxacan","snack","2","easy","10","6","5","145","18","2","8","0","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-enfrijoladas","Enfrijoladas","Oaxacan","breakfast","3","easy","25","9","6","420","16","38","22","6","stovetop","vegetarian;gluten-free","",""
"gen-bistek-encebollado","Bistek Encebollado","Yucatecan","lunch","4","easy","30","10","7","380","42","12","18","2","stovetop","high-protein;gluten-free;dairy-free","",""
"gen-codzito","Codzito","Yucatecan","lunch","4","medium","45","11","7","320","38","6","16","1","oven;stovetop","gluten-free;dairy-free;high-protein","",""
"gen-huevos-motule-os","Huevos Motuleños","Yucatecan","breakfast","2","easy","20","10","7","420","22","28","22","3","stovetop","gluten-free;high-protein","",""
"gen-panuchos","Panuchos","Yucatecan","lunch","3","medium","50","10","7","480","24","42","22","6","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-salbutes","Salbutes","Yucatecan","snack","3","easy","25","10","8","320","18","28","16","4","stovetop","gluten-free;dairy-free","",""
"gen-empanadas-yucatecas","Empanadas Yucatecas","Yucatecan","snack","4","medium","55","10","9","460","20","34","28","3","stovetop","gluten-free;dairy-free;high-protein","",""
"gen-marquesitas","Marquesitas","Yucatecan","snack","2","hard","35","8","9","390","8","48","18","1","oven;stovetop","vegetarian","",""
"gen-dulce-de-papaya","Dulce de Papaya","Yucatecan","snack","4","medium","90","8","8","280","1","72","1","2","stovetop","vegetarian;vegan;gluten-free;dairy-free","",""
